time,dt,roll_wrapped_rad,roll_unwrapped_rad,droll_rad,roll_vel_rad_s
1774257680.9836636,0.008324623107910156,-0.36936004462793803,-0.36936004462793803,-0.030006991271282923,-3.6046065848638746
1774257680.9939277,0.010264158248901367,-0.41050531592413336,-0.41050531592413336,-0.04114527129619533,-4.008635710638946
1774257681.0044146,0.010486841201782227,-0.4390137406480067,-0.4390137406480067,-0.028508424723873327,-2.718494938116194
1774257681.0137558,0.009341239929199219,-0.4255237612765855,-0.4255237612765855,0.013489979371421212,1.4441315578731362
1774257681.023578,0.00982213020324707,-0.3151257314956257,-0.3151257314956257,0.11039802978095975,11.2397237153773
1774257681.0359564,0.012378454208374023,-0.32237374904840016,-0.32237374904840016,-0.007248017552774433,-0.5855349489333773
1774257681.043816,0.00785970687866211,-0.3744156432124306,-0.3744156432124306,-0.05204189416403043,-6.621353056475445
1774257681.053633,0.009816884994506836,-0.3705012404936359,-0.3705012404936359,0.003914402718794674,0.3987418331767183
1774257681.067791,0.014158010482788086,-0.3925097277392251,-0.3925097277392251,-0.02200848724558918,-1.5544901080801523
1774257681.0736809,0.005889892578125,-0.3486979621222505,-0.3486979621222505,0.043811765616974585,7.438465988274731
1774257681.084833,0.011152029037475586,-0.24776920754842002,-0.24776920754842002,0.10092875457383049,9.050259305698248
1774257681.0939968,0.009163856506347656,-0.28315571197160105,-0.28315571197160105,-0.03538650442318103,-3.8615297389990086
1774257681.1034448,0.009448051452636719,-0.2794909043021571,-0.2794909043021571,0.003664807669443937,0.38789031662408857
1774257681.113603,0.010158300399780273,-0.27434966598398375,-0.27434966598398375,0.005141238318173369,0.5061120577104192
1774257681.1236858,0.010082721710205078,-0.2780778281180569,-0.2780778281180569,-0.0037281621340731763,-0.3697575159988569
1774257681.1335084,0.009822607040405273,-0.2533030398081681,-0.2533030398081681,0.02477478830988883,2.5222212604024357
1774257681.1452317,0.01172327995300293,-0.17094220203771893,-0.17094220203771893,0.08236083777044917,7.0254091091079305
1774257681.1536598,0.008428096771240234,-0.10102616001886215,-0.10102616001886215,0.06991604201885677,8.295590797846083
1774257681.1640768,0.010416984558105469,-0.13857222948860276,-0.13857222948860276,-0.03754606946974061,-3.6043126742014766
1774257681.1745799,0.010503053665161133,-0.1441113132912913,-0.1441113132912913,-0.005539083802688527,-0.5273784157708147
1774257681.1838994,0.009319543838500977,-0.1312342708775278,-0.1312342708775278,0.012877042413763501,1.381724538980734
1774257681.193543,0.0096435546875,-0.10167962315200285,-0.10167962315200285,0.029554647725524935,3.0647047362974718
1774257681.206405,0.012861967086791992,-0.06342606585934535,-0.06342606585934535,0.0382535572926575,2.97416072009236
1774257681.2148182,0.008413314819335938,-0.0365213494488022,-0.0365213494488022,0.02690471641054315,3.1978734884268527
1774257681.2237074,0.008889198303222656,-0.025209904090960862,-0.025209904090960862,0.011311445357841336,1.2724933083943608
1774257681.2360637,0.012356281280517578,-0.03423585401805451,-0.03423585401805451,-0.00902594992709365,-0.7304746243778916
1774257681.2434316,0.007367849349975586,-0.04256286470973167,-0.04256286470973167,-0.008327010691677156,-1.1301819969628923
1774257681.2543645,0.01093292236328125,-0.05689629714701627,-0.05689629714701627,-0.014333432437284604,-1.3110339542357068
1774257681.2636216,0.009257078170776367,-0.05645712179253688,-0.05645712179253688,0.00043917535447939027,0.04744211363212003
1774257681.2736065,0.009984970092773438,-0.05190813683038663,-0.05190813683038663,0.004548984962150254,0.45558323358850666
1774257681.283552,0.009945392608642578,-0.010966795997192403,-0.0109667959971924,0.04094134083319423,4.116613837609194
1774257681.293625,0.010073184967041016,-0.012550182002485257,-0.012550182002485253,-0.0015833860052928538,-0.15718821906612634
1774257681.3035305,0.009905338287353516,-0.04644337873955853,-0.04644337873955853,-0.03389319673707328,-3.421710168177283
1774257681.3136065,0.010076045989990234,-0.07935370059214553,-0.07935370059214553,-0.03291032185258699,-3.266194088959184
1774257681.3236365,0.010030031204223633,-0.09892871771217468,-0.09892871771217468,-0.019575017120029153,-1.9516406999597509
1774257681.3334029,0.009766340255737305,-0.10610752976253221,-0.10610752976253221,-0.00717881205035753,-0.7350565168093839
1774257681.3434584,0.0100555419921875,-0.06406036778415189,-0.06406036778415189,0.04204716197838032,4.181491361783206
1774257681.3536205,0.010162115097045898,-0.10587866085158071,-0.10587866085158071,-0.04181829306742882,-4.11511704680311
1774257681.36492,0.011299371719360352,-0.11522660269496914,-0.11522660269496914,-0.009347941843388427,-0.8272974883525299
1774257681.3745356,0.009615659713745117,-0.17606843361054683,-0.17606843361054683,-0.060841830915577697,-6.327369387729815
1774257681.3836775,0.009141921997070312,-0.23614408125096753,-0.23614408125096753,-0.0600756476404207,-6.5714460984979945
1774257681.393549,0.009871482849121094,-0.2504087965359235,-0.2504087965359235,-0.014264715284955987,-1.4450428069402
1774257681.406248,0.012699127197265625,-0.20420122519186093,-0.20420122519186093,0.04620757134406259,3.6386415086866757
1774257681.4136462,0.007398128509521484,-0.20733863216852577,-0.20733863216852577,-0.0031374069766648416,-0.42408116763948606
1774257681.4236147,0.00996851921081543,-0.1996153293176494,-0.1996153293176494,0.007723302850876385,0.7747693200507575
1774257681.4361172,0.012502431869506836,-0.19798598001323653,-0.19798598001323653,0.0016293493044128582,0.13032259015038558
1774257681.443563,0.007445812225341797,-0.24654166824982082,-0.24654166824982082,-0.04855568823658429,-6.521207729537575
1774257681.453355,0.009792089462280273,-0.2992506748676329,-0.2992506748676329,-0.05270900661781208,-5.382815059119955
